author_name,rating,text
jessica hsieh,1,我只是在菜單數量畫正字號 阿桑竟然生氣的大吼：「又不是小孩子，畫什麼一橫一橫」；看不懂就別生氣，這裡的員工都是新住民，每一位態度都超級差！
Glenny Chang,1,"態度極差無比，根本破壞八方雲集的品牌形象
興許是附近沒有其他販售水餃的店家了，完全不把客戶服務放在眼裡

今天大嬸叫我自己把單放在桌上，我也遵照了，但放的瞬間，把我的手撥開是什麼意思？ 您嫌煩，但我才覺得您的態度更煩"
Serena Tseng,2,二樓用餐環境十分不整潔(不是特別繁忙的傍晚，可見不是過度忙碌人手不足的問題)，服務無感，但食物在八方雲集系列中做的算是難吃的，水餃太爛，以後寧可多走15分鐘到別家分店的程度。
Kc Mm,1,"老闆娘態度不知道在差什麼欸？？超兇
我就要辣味水餃 硬要我換辣味鍋貼
不知道跩什麼的傻眼( ? _ ? )"
Cheng Kenny,1,原本想寫關於服務態度的問題，看完其他人的評價，原來已經很多人反應了！ 祝福這家店囉！
阿紫的雜物BOX,4,"內用二樓空間超悶（冬天沒開空調的那種），一上樓整個人就不舒服了，但是鍋貼煎得脆脆的很好吃😄
建議夏天等會開冷氣的時候再選擇內用應該比較妥當。"
yuri Chen,1,打電話過去訂態度差，過去拿時態度更差，都電話訂好了還要問我點了什麼?鍋貼是冷的很軟，給一顆星真的都嫌多!
Sora Yii,1,"店員態度極差，一顆星都不想給
電話先訂餐
再三確認取餐時間無誤
到店時發現店員先給了現場的客人
變成到現場還是要等
電話訂餐沒有意義
店員也毫無歉意。"
Lifang Lin,1,服務態度爛死，死外傭！把客人先定的賣別人，還兇人東西現煎⋯我20幾分前付清的！以後不會去這間！
Chen flyins,2,煎餃皮不脆
Chester Lin,2,阿姨們送餐結帳很混亂 常漏東漏西
Juan Bao,1,"僅提供免洗筷子。問員工為什麼只有免洗筷，她回:""當然只有免洗的，這樣對我們比較方便""‥‥‥‥"
旺旺,1,服務態度非常差勁糟糕，已經寫好單子站在收銀台等待，員工明明看到卻完全不理會我，甚至只直接接待比我晚到的顧客，真的非常非常誇張、離譜。可以的話，我希望能夠給半顆星 ，他們根本連一顆星都不值得！
何仁碩,5,二樓座位區很像是平行時空，適合帶小孩放鬆用餐的地方
Jenny Chein,1,一直聊天口水亂噴，來客點單毫無秩序，有人插隊也不管，提醒訂單沒做，態度還有夠差，沒戴口罩幾個人大聲談天，口水都噴到餐點上了，超噁心，衛生很差，鍋貼裡面豬肉沒熟，從來沒吃過這麼糟糕的八方雲集，爛透了。
游巧微,1,先不論好不好吃 服務態度非常不佳 做單好像沒有系統 常常中午忙的一團亂  排隊等結帳的 還有一次等了非常久 原來是排錯單 後面的客人反而先拿到餐的 種種亂象  都沒有人能出來整頓下嗎！？
楊彩琳,3,"樓上座位區頗方便的
我喜歡咖哩煎餃口味~
但是買煎餃必須5顆以上起跳TAT"
黃蓉,4,適合填飽肚子的店，有二樓；水餃、鍋貼都還不錯，湯品美味料多！
Lilith Chang,1,鍋貼不是現煎，還說如果要吃很熱的要說，這是什麼道理，還有態度很差，好像欠他的
Zita Chang,1,水餃煮好的不知道放了多久，客人點水餃後再把不知道放了多久的水餃放下去燙一下再撈起來給客人⋯（白眼🙄️
chih ting,1,"店員都不知道在跩什麼⋯到底在兇什麼？
吃個水餃好像欠你兩百萬一樣"
zero,1,"鍋貼都煎到焦掉, 還出給客人, 品質奇差無比!!!"
Han Chang,1,"態度不知道再差什麼
直接在客人面前咆嘯客人
不爽不要等"
Sophia Wu,4,東西好吃。生意好，有時店員忙到無暇招呼。二樓有座位和電視。
Chen Kevin,4,可以吃飽吃巧的店
湯杰榮,4,地方乾淨，位置配置若能稍加調整(夾層)則更佳！
Chih-Tao Yeh,3,以我吃過的各家八方雲集而言，這家的環境品質真的不太好，餐點品質也相對差一點點，煎好的鍋貼都油膩膩的......
林宥宣,3,"普普通通～～
跟其他家比起來皮爛爛軟軟的
比較不好吃"
徐彥承,1,店員態度不佳，而且語言不通
Chia Lun Lin,1,"比其他的難吃很多，湯的味道都很其怪...
鍋貼沒熱，喔！對不起，轉身走...
無言！"
YEN PING WEN,1,"態度奇差無比 口味亂出亂做沒在看點菜單
桌子還黏的"
Hwang Henry,3,不是太好 水餃要等太久 鍋貼通常不是現煎 有時還太焦 不過湯份量很大
hoya chen,1,上菜沒順序，等了很久上來的還是冷的
張博鈞,1,無故休息
koala wu,3,一般，止餓可！
Tsung-Fang Tu,5,經濟實惠物美價廉，老闆親切有禮
Tom Wilson,1,超爛流程 有填單不看桌號一直問誰的 吵死了
林靖嘉,2,"2F小飛蠅很多，桌子地板都沒擦，垃圾很多
環境衛生不太優"
shen vanessa,1,水餃都煮到破掉，而且送上來還是冷掉的，感覺很差
羅珮婷（Lovina）,5,幾乎不用等的一間店，樓上冷氣超涼
Léa Chen,1,打電話訂再次確認時態度不佳，結果拿到發現是錯的，有點火大。
歐溜KEN,4,最近愛上八方雲集寒天系列飲料，幾乎2天內天天吃
Freezy Fz,1,"服務態度很糟糕
買過一次就不想再買了"
EVA 12,1,一進去看到露腳指在包水餃 我就走了 哈哈哈
陳恩思,3,水餃要等好久~
就最我,4,衛生環境有待加強
Shikenn Tei,3,感覺八分雲集每家店的人員訓練素質不一
Jessica C,3,環境有點髒，食物中規中矩。
王承祥,1,態度傲慢 欠你錢一樣
KunTsung Lee,3,用餐區在2樓，身障者較不方便。
Christina Chaou,4,大姐們 人不錯 ！
賴泓均,1,衛生差勁
黃明毅,4,經濟實惠。
陳思庭,1,服務態度很差
jacky wu,3,還OK
黑皮達康,4,湯品感覺比其他分店大碗
Guo-Siou Chen,5,出餐快速 環境整潔
wh chu,1,服務態度差
Leo Fang,3,國民美食
Ming-Jia Hsu,3,就是八方的水準，店內環境普通
應妤,1,衛生很差
michael wu,5,料多實在
Junn Junn,5,鍋貼好吃
Youan Nieh,5,正常的鍋貼店
Pilot Chu,4,有點髒
小丑克拉比,3,衛生有待加強
Yan Hui Liu,3,還可以
태양,5,很讚
M_M,1,外帶都要等很久很久
黃育賢,2,服務態度滿糟的
蔡雅琪,4,因為餓
戶立宇,1,員工素質爛到不行
Eunice Chen,4,店在二樓
Jason Doong,3,還ok
Don D.,3,就連鎖店品質，方便、普通
henry yang,4,中規中矩的八方雲集
Chloé Su,2,環境不乾淨，吃起來很不舒服
Yao-Yu Chung,5,有二樓！
Tim,4,鍋貼好吃
Kenny Huang,2,略遜於其他八方雲集分店
Lee Kevin,3,鍋貼、水餃連鎖飲食店。
唐毅,1,沒禮貌、不專心、衛生差
陳瑞益,3,可以吃飽的地方
陳亭諭,4,服務尚可 好吃
黃先生,3,座位有點少
weiching wang,4,平價，環境普通
Nick Tu,3,還可以
姚佳妤,3,衛生...
JMH藥師一隻,3,衛生條件有點................
Mike Hunt,4,"(由 Google 提供翻譯) 食物非常令人滿意，我總是來這裡滿足我對餃子的渴求。不幸的是，這個地方可以提高清潔度。關於服務，我可以僱用低薪的海外工人，但是，態度部門的一些培訓也可以改善。

(原始評論)
The food is above satisfactory and I always come here to clench my thirst for fried dumplings. Unfortunately the place could improve on …"
Felix Fink,4,"(由 Google 提供翻譯) 很像這個地方。食物並不完美。價格合理。

(原始評論)
Quite like this place. Food is not perfect good. Prices are reasonable."
Jolly Roger,2,"(由 Google 提供翻譯) 餃子的味道像是在其中加了太多醣。 Donno為何餃子製造商會這麼做，而其他小酒館的餃子製造商卻嘗起來很棒！他們共享相同的元素，不是嗎？此外，這裡的湯和香料湯味道淡淡。完全！

(原始評論)
Dumplings tastes like too much sugar were added in there. Donno why the dumplings makers did that while those from other bistros …"
Naveno Cendikiawan,3,"(由 Google 提供翻譯) 這不是新鮮的菜，而是較早準備和烹飪的，工作人員的服務差。總體而言，這是低於平均水平的八方店。

(原始評論)
Not a fresh dish, it has been prepared and cooked earlier, poor service from the staff. Overall, it's under-average ba fang store."
HJA,1,"(由 Google 提供翻譯) 最糟糕的八方。不新鮮和粗魯的員工

(原始評論)
Worst Ba fang. Not fresh and rude staff"
Hannah Joseph (hannah),5,"(由 Google 提供翻譯) 好吃又很便宜:)

(原始評論)
delicious and very cheap :)"
Emilia Gonzalez,1,"(由 Google 提供翻譯) 我該如何開始形容這個可怕的地方……我真的很喜歡這個餃子品牌，但是這個技術大樓裡的那個可怕！工作人員不僅非常粗魯，而且地方很髒，當我排隊支付訂單時，我看到地板上有一隻大老鼠。 -5 *

(原始評論)
How can I start describe this horrible place... I really like this dumplings brand BUT this one in technology building is …"
Vincent,1,"(由 Google 提供翻譯) 食物就像到處都是，但對這個傢伙感到羞恥。可能是老闆。當我的女朋友和我需要等多久時，為了知道我們是否有時間在附近喝酒，這傢伙告訴我們“如果你不想等你出去吃別的地方”。
這種行為對食品和服務業來說是一種恥辱。
如果你討厭別人，就去找一份工作辦公室，享受一整天都沒有人說話。

公平地說，讓我們提一下其他員工是友好的。

(原始評論)
Food is like everywhere but shame on the guy. Probably …"
Onion Lian (阿萬),4,"(由 Google 提供翻譯) 就是八方

(原始評論)
就是八方"
木斎幸二,3,"(由 Google 提供翻譯) 泡菜餃子好吃，酸辣湯很好吃

(原始評論)
キムチの餃子は美味しく、辛く、酸っぱいスープはとても良いです"
林承恩,4,"(由 Google 提供翻譯) 就八方

(原始評論)
就八方"
ALLEN LEE,3,"(由 Google 提供翻譯) 人很多

(原始評論)
人很多"
Cyril Hou,1,"(由 Google 提供翻譯) 偉大的餃子，非常糟糕的衛生，觸及食物和金錢，整體令人作嘔

(原始評論)
Great dumplings,  very bad hygiene,  touches food and money,  overall disgusting"
Hengli Liao,4,"(由 Google 提供翻譯) 便宜又好吃

(原始評論)
便宜又好吃"
賴竹村,3,"(由 Google 提供翻譯) 就一般般吧

(原始評論)
就一般般吧"
Mengcat's Story,1,"(由 Google 提供翻譯) 糟糕的服務😥😡

(原始評論)
Bad sevice😥😡"
詹竣翔,5,"(由 Google 提供翻譯) 可以

(原始評論)
可以"
