author_name,rating,text
Yvette Liu,5,"花束蛋糕禮盒實體超美 杯子蛋糕也好好吃。
謝謝貼心的店家協助 時間很急迫的訂購仍然給予100分的服務品質 回購蛋糕的首選就是你們了😆"
Rick Hsu,5,精緻好吃，也很仔細說明運送及食用的注意事項，可至官網線上訂購，遇節日建議要提前預訂，到現場也有部份杯子蛋糕系列可選，可做為臨時送禮之備案
may may,5,"朋友推薦，加上要送給重要的長輩，所以特別到門市挑選
反應很不錯，長輩看到都很喜歡而且天然的水果味又不太甜
拿出手真的有面子！讚"
朵琳妲,1,是在Pinkoi上購買的，收到蛋糕有撞傷立即私訊反應，但沒回應，打電話詢問也是再請我私訊，仍沒下文，是一次糟糕的購物經驗。
Daisy su,3,試試情人節版杯子蛋糕520～造型唯美包裝用心，觀賞甜點師傅的精湛手藝🌺🌸🌹不過口味則沒有特別驚喜，糕體過硬花朵無味且油膩，但還是非常值得紀念日與送禮！
陳思,1,自己問題，還要推給顧客！那幹嘛選今天送貨日呢？就是前一天不在家啊～害我沒吃到蛋糕！
Sandra Lin,5,非常精緻的蛋糕，收到會讓人驚艷，長輩回饋口味上也很美味（訂了捧花蛋糕及杯子蛋糕），店內的說明對於蛋糕食用方式也描述的很清楚，在溝通上也都盡力協助客人的需求，會再回購的一間口袋名單！
酷哇哇,1,真的不太推獨角獸蛋糕，花都是鮮奶，吃一點點就很膩了，蛋糕海棉體吃起來比一般蛋糕店的還糟糕，價錢很貴，真的是吃好看的，一點都不會想買第二次，家人每個人都吃一點點，都不想在吃了。
楊晴,5,很美 很有層次❤️
KIMI HUANG,1,「蛋糕很漂亮 吃起來很廉價」看到別人的評論真是說到我的心坎裡。蛋糕體竟然不是戚風蛋糕，吃起來像磅蛋糕，又硬又甜，失望至極😔
Sylvia Chen,3,開箱後的驚艷，口感上卻沒有特別驚喜，價位不斐
yanlong Wu,4,造型超美，口味中上，當禮物超漂亮加分
Gear,5,蛋糕很棒，店有點小
elan Huang,5,"先不說店家手藝實在太精湛了！蛋糕超美！抹殺了我們不少底片ＸＤ
還要謝謝店家非常耐心解釋訂單細節，並叮囑食用方式，取貨時還不忘叮嚀怎麼拿取跟保存，可以感受到店家對商品的用心，這樣的店家也太貼心了！
真的非常推！！收到蛋糕的朋友無不驚呼連連，太感謝店家了！而且奶油真的不膩口，根本入口即化，連不吃奶油的朋友也吃了ㄧ大堆，非常謝謝店家！一定會再回購的！＾＾"
Kai,4,蛋糕超美～超精緻～不錯吃！
黃金美,5,美美的蛋糕、收到的人好開心🥳
林柔妤,5,手工蛋糕精緻😍生日會上讓人驚艷有面子~老闆親切有禮貌👍非常棒的一家店😍
Wann婉,5,"蛋糕美麗又好吃😋
奶油霜吃起來很順口！超棒的！"
陳盧盧,1,"照片跟蛋糕本身色差很重，到現場拿取的時候發現所謂的店面一團髒亂，與其說店面感覺更像倉庫...
拍照看起來很漂亮，但商品實際看到的時候其實驚艷感沒那麼強烈...
看了評價有些人說很好吃，但我真的覺得很可怕...很膩的鮮奶油，不是很甜，所以更讓人感到油膩感，蛋糕堤的口感也不是綿密口感，是比較像布朗尼蛋糕的口感了

除了拍照好看以外，我實在想不出來還有什麼優點了... …"
Stila,4,蛋糕體是濕潤不乾澀，奶油部分不會太甜，而且整體配合的很好，可惜店裡座位就那麼一張桌子的量。
陳俊育,5,此次選購客製化雙層蛋糕，老婆收到非常滿意！花苞與花瓣的質感非常好，精緻度與其他家的玫瑰造型蛋糕不是一個等級，他們的花真的就是比較美！蛋糕的花朵配置上，花朵使用多少、比例、大小、整體視覺平衡、色系平衡、都感受到專業，蛋糕體選用磅蛋糕與果醬夾心，不會太甜非常棒(須回溫1.5小時），只要提早預訂，可以跟老闆討論色調與風格，細節都可以客製化。老闆很細心，連搭配使用的盤叉蠟燭都特別找過，款式多樣可選，非常精緻，尤其是蛋糕刀！切起來感受就是值。
Carolyn Hu,4,超級漂亮的網美蛋糕兒～據說是孫芸芸同款！實體比較乾燥玫瑰色雖然網頁照片比較紅。磅蛋糕體很紮實六寸就可以分16小片～ 選了巧克力覆盆子口味。寫字還可以要求畫愛心呦～
Chen Tim,1,零顆星評價⋯⋯ 重看不重吃的商品，無信譽的商家
林小哇,5,"以為花兒們是油膩的奶油
但！是非常爽口的奶油！
蛋糕體及內餡也完全沒有令人失望
送禮也超有面子的🥳🥳🥳🥳"
Chen Hank,5,"蛋糕不錯吃，造型精緻
但奇怪的是，預定了蛋糕，當日來不及在營業時間前往領取，店家也不覺得奇怪，也沒電話或Messenger通知。
隔天準時中午12點前往領取前一天未領取的蛋糕，還告知要等到下午1點才能領取，這蛋糕是我前一天訂的，理當前一天就應該做好，為何還要等到下午1點才能拿，我是否可以合理懷疑我原本預定的蛋糕被別人拿走了？
是不是因為已經先付款導致店家態度消極，反正消費者要不要拿蛋糕都無所謂，錢已經付清，損失的是消費者。
不過也不要因此對這家店失望，蛋糕真的很精緻，店家在蛋糕上很用心，這個價錢花在蛋糕上是值得的。
另外再提問，怎麼沒附蛋糕盤跟刀子？？？"
張志誠,5,好多漂亮的杯子蛋糕，應該美味可口。
徐誌遠,5,造型精美100分，蛋糕口感80分，宅配保固100分，整體評價不錯喔！從台北黑貓宅急便冷凍配送零失誤，很棒。
胡雅芯,4,蠻美的，適合送禮
Andy Chang,1,蛋糕超甜超油又難吃，跟外觀完全成反比，實體蛋糕也很小，連蛋糕提袋和蛋糕的塑膠叉子都要額外購買，starbucks 的蛋糕比這個好吃100倍。
Derek Lin,5,"很美的蛋糕，
可惜此次來不及選用客製化
期待店家更多視覺味覺上驚艷的作品"
LOVEAN,1,手腳超慢 要拿蛋糕還要等她聊完天 明明沒有人還莫名其妙等了10分鐘
Olivia Lin,5,是在店裡買幾個口味吃完喜歡之後才訂購的 與仿間做的不同 喜歡巧克力搭上覆盆子口味 外型十分精美
陳啦啦,1,是好看啦⋯只是四吋精裝版就要1550、而且蛋糕本身又乾又粗燥、實在是不太推薦、不太值這價格。
Tony Pang,5,蛋糕太漂亮了，看得出很用心和很有誠意製作，收到蛋糕的人一定會很滿意！
david huang,2,今天店家賣給我不新鮮的小蛋糕，顯然不是今天的成品！
YuTing Chang,5,從不吃甜食的人一吃瞬間愛上!!!感想不必多說，回購就對了!!!!
IZZY WANG,5,非常親切、細心又貼心的闆闆，蛋糕成品讓人驚艷，真的很美！能夠感受到製作者的用心。
Huan,2,"對食物評價：蛋糕是真的很美，基底也好吃，但花朵的奶霜有點膩

對店家評價：1. 門市尚在整修，蛋糕袋子都是裝修的油漆味，拿到蛋糕的喜悅感都消失了
2. 店家在網路上並無告知蛋糕必須幾點才能拿。下午一點到店時，直接被告知要兩點才會好，為什麼不提前講，或是當初網路上預定時，就要寫在訂單上呀！白白等了一個小時！
3.價格頗貴"
呂瑋琳,5,"蛋糕超美的～
在女兒生日會上好有面子❤️"
Mina Yu,4,店很小巧，氛圍很好，小姐很熱情❤️
吳藝靈,5,"蛋糕超美超好吃甜而不膩CP值超高超讚的👍
而且老闆娘跟老闆超親切的💗"
Y.H Ting,4,蛋糕美但服務待加強
Jessica Wang,4,個人很討厭杯子蛋糕。但這家只是外表看起來像杯子蛋糕，但塔皮口感做的不錯，是有品質和深度的美味甜點。推薦3個小蛋糕價格300元的體驗組。可以一次吃到三種口味。目前買過兩次300元組合，都很滿意。
Archie Huang,1,個人覺得蛋糕超漂亮，奶油不奈吃，蛋糕本身so so，其價值是壽星看了很開心~
吳秋伶（彤棠媽）,5,服務態度很好，蛋糕漂亮又好吃。
Venies Lin,1,蛋糕很美，但服務態度超級差
邱煜恩,1,外型小巧可愛，但蛋糕體非常乾，完全吃不出口味，甚至蛋糕紙底部還有未凝固的透明液體，不值一個70元的價格。
Helen Chang,4,初訪買了三個杯子蛋糕外帶，奶油霜好吃但蛋糕體稍硬。不過真的很漂亮啊…
王黑貓,5,超厲害的蛋糕💕
yachin chan,2,"Pricy but yuck...
蛋糕很漂亮但是吃起來很廉價"
LINCON LIN,4,花片造型蛋糕很美，很適合節慶
亂世奸雄,5,非常棒的店家 不僅有漂亮的蛋糕也有非常棒的服務 值得在次消費👍🏻👍🏻👍🏻
陳麗芙,5,"蛋糕超美味道也很棒 ！
下次會再回購"
Mandy Lin,3,蛋糕吃起來普通，奶油霜膩
朱崇偉,5,看了心情好！手工細緻
Ray Hsu,4,蛋糕很漂亮，但可能是退冰不夠久，奶油有點硬
Go Pomer,5,"蛋糕很美，瑪琳糖好好吃
Delicate cake. Love the meringues here."
Yi Pan,5,"老闆娘很熱情，買過2次蛋糕，評價都不錯
杯子蛋糕很可愛．"
Wright LOU,5,很精緻的單糕
劉玲如,5,用心的蛋糕，值得推薦
旻書江,5,超級有質感、超級精緻、超級有效率！
Ivy Huang,4,杯子蛋糕精緻美味，奶油不膩!
Wenhsun Lin,5,老闆娘很熱情，抹茶白玉超好吃😍
許愷唐,5,精緻蛋糕，甜點，，
